0x00403650:0x00403670, __cxx_global_var_init
0x0040bd20:0x0040bd25, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE8_S_rightEPSt18_Rb_tree_node_base
0x0040bd30:0x0040bd35, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE7_S_leftEPSt18_Rb_tree_node_base
0x0040bd40:0x0040bd61, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE12_M_drop_nodeEPSt13_Rb_tree_nodeIS8_E
0x0040bd70:0x0040bda2, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE15_M_destroy_nodeEPSt13_Rb_tree_nodeIS8_E
0x0040bdb0:0x0040bdd3, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE11_M_put_nodeEPSt13_Rb_tree_nodeIS8_E
0x0040bde0:0x0040bde5, _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EEEE7destroyIS9_EEvRSB_PT_
0x0040bdf0:0x0040bdf4, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE21_M_get_Node_allocatorEv
0x0040be00:0x0040be09, _ZNSt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES6_EE9_M_valptrEv
0x0040be10:0x0040be18, _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES8_EEE7destroyISA_EEvPT_
0x0040be20:0x0040be36, _ZNSt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES5_ED2Ev
0x0040be40:0x0040be45, _ZN9__gnu_cxx16__aligned_membufISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EE6_M_ptrEv
0x0040be50:0x0040be54, _ZN9__gnu_cxx16__aligned_membufISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EE7_M_addrEv
0x0040be60:0x0040be65, _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EEEE10deallocateERSB_PSA_m
0x0040be70:0x0040be78, _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES8_EEE10deallocateEPSB_m
0x0040be80:0x0040be85, _ZSt8_DestroyIP7SGFTreeS0_EvT_S2_RSaIT0_E
0x0040be90:0x0040be94, _ZNSt12_Vector_baseI7SGFTreeSaIS0_EE19_M_get_Tp_allocatorEv
0x0040bea0:0x0040beea, _ZNSt12_Vector_baseI7SGFTreeSaIS0_EED2Ev
0x0040bef0:0x0040bef5, _ZSt8_DestroyIP7SGFTreeEvT_S2_
0x0040bf00:0x0040bf34, _ZNSt12_Destroy_auxILb0EE9__destroyIP7SGFTreeEEvT_S4_
0x0040bf40:0x0040bf45, _ZSt8_DestroyI7SGFTreeEvPT_
0x0040bf50:0x0040bf54, _ZSt11__addressofI7SGFTreeEPT_RS1_
0x0040bf60:0x0040bf6b, _ZNSt12_Vector_baseI7SGFTreeSaIS0_EE13_M_deallocateEPS0_m
0x0040bf70:0x0040bf71, _ZN9__gnu_cxx13new_allocatorI7SGFTreeED2Ev
0x0040bf80:0x0040bf85, _ZNSt16allocator_traitsISaI7SGFTreeEE10deallocateERS1_PS0_m
0x0040bf90:0x0040bf98, _ZN9__gnu_cxx13new_allocatorI7SGFTreeE10deallocateEPS1_m
0x0040bfa0:0x0040c177, _ZN9SGFParser14chop_from_fileENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi
0x0040c180:0x0040c205, _ZN9SGFParser19parse_property_nameERNSt7__cxx1119basic_istringstreamIcSt11char_traitsIcESaIcEEE
0x0040c210:0x0040c32b, _ZN9SGFParser20parse_property_valueERNSt7__cxx1119basic_istringstreamIcSt11char_traitsIcESaIcEEERNS0_12basic_stringIcS3_S4_EE
0x0040c330:0x0040c66a, _ZN9SGFParser5parseERNSt7__cxx1119basic_istringstreamIcSt11char_traitsIcESaIcEEEP7SGFTree
0x0040c670:0x0040c7a3, _ZN9SGFParser19count_games_in_fileENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE
0x0040c7b0:0x0040c7b8, _ZNSt9exceptionC2Ev
0x0040c7c0:0x0040c7d3, _ZSt8noskipwsRSt8ios_base
0x0040c7e0:0x0040c7f3, _ZSt6skipwsRSt8ios_base
0x0040c800:0x0040c804, _ZNKSt8auto_ptrI7SGFTreeEdeEv
0x0040c810:0x0040c872, _ZN7SGFTreeC2ERKS_
0x0040c880:0x0040c89a, _ZNSt8ios_base6unsetfESt13_Ios_Fmtflags
0x0040c8a0:0x0040c8b2, _ZStaNRSt13_Ios_FmtflagsS_
0x0040c8c0:0x0040c8c5, _ZStcoSt13_Ios_Fmtflags
0x0040c8d0:0x0040c8d5, _ZStanSt13_Ios_FmtflagsS_
0x0040c8e0:0x0040c98d, _ZNSt6vectorI7SGFTreeSaIS0_EEC2ERKS2_
0x0040c990:0x0040c995, _ZNSt8multimapINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES5_St4lessIS5_ESaISt4pairIKS5_S5_EEEC2ERKSC_
0x0040c9a0:0x0040c9ba, _ZNKSt6vectorI7SGFTreeSaIS0_EE4sizeEv
0x0040c9c0:0x0040c9ce, _ZN9__gnu_cxx14__alloc_traitsISaI7SGFTreeEE17_S_select_on_copyERKS2_
0x0040c9d0:0x0040c9d4, _ZNKSt12_Vector_baseI7SGFTreeSaIS0_EE19_M_get_Tp_allocatorEv
0x0040c9e0:0x0040ca18, _ZNSt12_Vector_baseI7SGFTreeSaIS0_EEC2EmRKS1_
0x0040ca20:0x0040ca25, _ZSt22__uninitialized_copy_aIN9__gnu_cxx17__normal_iteratorIPK7SGFTreeSt6vectorIS2_SaIS2_EEEEPS2_S2_ET0_T_SB_SA_RSaIT1_E
0x0040ca30:0x0040ca55, _ZNKSt6vectorI7SGFTreeSaIS0_EE5beginEv
0x0040ca60:0x0040ca86, _ZNKSt6vectorI7SGFTreeSaIS0_EE3endEv
0x0040ca90:0x0040ca9e, _ZNSt16allocator_traitsISaI7SGFTreeEE37select_on_container_copy_constructionERKS1_
0x0040caa0:0x0040caa5, _ZNSaI7SGFTreeEC2ERKS0_
0x0040cab0:0x0040cab1, _ZN9__gnu_cxx13new_allocatorI7SGFTreeEC2ERKS2_
0x0040cac0:0x0040cadb, _ZNSt12_Vector_baseI7SGFTreeSaIS0_EE12_Vector_implC2ERKS1_
0x0040cae0:0x0040cb0c, _ZNSt12_Vector_baseI7SGFTreeSaIS0_EE17_M_create_storageEm
0x0040cb10:0x0040cb1d, _ZNSt12_Vector_baseI7SGFTreeSaIS0_EE11_M_allocateEm
0x0040cb20:0x0040cb27, _ZNSt16allocator_traitsISaI7SGFTreeEE8allocateERS1_m
0x0040cb30:0x0040cb50, _ZN9__gnu_cxx13new_allocatorI7SGFTreeE8allocateEmPKv
0x0040cb50:0x0040cb5b, _ZNK9__gnu_cxx13new_allocatorI7SGFTreeE8max_sizeEv
0x0040cb60:0x0040cb65, _ZSt18uninitialized_copyIN9__gnu_cxx17__normal_iteratorIPK7SGFTreeSt6vectorIS2_SaIS2_EEEEPS2_ET0_T_SB_SA_
0x0040cb70:0x0040cc32, _ZNSt20__uninitialized_copyILb0EE13__uninit_copyIN9__gnu_cxx17__normal_iteratorIPK7SGFTreeSt6vectorIS4_SaIS4_EEEEPS4_EET0_T_SD_SC_
0x0040cc40:0x0040cc65, _ZN9__gnu_cxxneIPK7SGFTreeSt6vectorIS1_SaIS1_EEEEbRKNS_17__normal_iteratorIT_T0_EESC_
0x0040cc70:0x0040cc88, _ZSt10_ConstructI7SGFTreeJRKS0_EEvPT_DpOT0_
0x0040cc90:0x0040cc94, _ZNK9__gnu_cxx17__normal_iteratorIPK7SGFTreeSt6vectorIS1_SaIS1_EEEdeEv
0x0040cca0:0x0040ccab, _ZN9__gnu_cxx17__normal_iteratorIPK7SGFTreeSt6vectorIS1_SaIS1_EEEppEv
0x0040ccb0:0x0040ccb4, _ZNK9__gnu_cxx17__normal_iteratorIPK7SGFTreeSt6vectorIS1_SaIS1_EEE4baseEv
0x0040ccc0:0x0040ccc4, _ZSt7forwardIRK7SGFTreeEOT_RNSt16remove_referenceIS3_E4typeE
0x0040ccd0:0x0040ccd7, _ZN9__gnu_cxx17__normal_iteratorIPK7SGFTreeSt6vectorIS1_SaIS1_EEEC2ERKS3_
0x0040cce0:0x0040cdc6, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EEC2ERKSE_
0x0040cdd0:0x0040cdde, _ZN9__gnu_cxx14__alloc_traitsISaISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES8_EEEE17_S_select_on_copyERKSC_
0x0040cde0:0x0040cde4, _ZNKSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE21_M_get_Node_allocatorEv
0x0040cdf0:0x0040ce24, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE13_Rb_tree_implISC_Lb1EEC2ERKSC_OSaISt13_Rb_tree_nodeIS8_EE
0x0040ce30:0x0040ce35, _ZNKSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE7_M_rootEv
0x0040ce40:0x0040ce7c, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE7_M_copyEPKSt13_Rb_tree_nodeIS8_EPSG_
0x0040ce80:0x0040ce85, _ZNKSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE8_M_beginEv
0x0040ce90:0x0040ce95, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE6_M_endEv
0x0040cea0:0x0040cea5, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE7_M_rootEv
0x0040ceb0:0x0040ceb5, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE10_S_minimumEPSt18_Rb_tree_node_base
0x0040cec0:0x0040cec5, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE11_M_leftmostEv
0x0040ced0:0x0040ced5, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE10_S_maximumEPSt18_Rb_tree_node_base
0x0040cee0:0x0040cee5, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE12_M_rightmostEv
0x0040cef0:0x0040cefe, _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EEEE37select_on_container_copy_constructionERKSB_
0x0040cf00:0x0040cf05, _ZNSaISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES6_EEEC2ERKSA_
0x0040cf10:0x0040cf11, _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES8_EEEC2ERKSC_
0x0040cf20:0x0040cf24, _ZSt4moveIRSaISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EEEEONSt16remove_referenceIT_E4typeEOSE_
0x0040cf30:0x0040cf4c, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE13_Rb_tree_implISC_Lb1EE13_M_initializeEv
0x0040cf50:0x0040cf54, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE11_Alloc_nodeC2ERSE_
0x0040cf60:0x0040d054, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE7_M_copyINSE_11_Alloc_nodeEEEPSt13_Rb_tree_nodeIS8_EPKSI_SJ_RT_
0x0040d060:0x0040d092, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE13_M_clone_nodeINSE_11_Alloc_nodeEEEPSt13_Rb_tree_nodeIS8_EPKSI_RT_
0x0040d0a0:0x0040d0a5, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE8_S_rightEPKSt18_Rb_tree_node_base
0x0040d0b0:0x0040d0b5, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE7_S_leftEPKSt18_Rb_tree_node_base
0x0040d0c0:0x0040d0d8, _ZNKSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE11_Alloc_nodeclIRKS8_EEPSt13_Rb_tree_nodeIS8_EOT_
0x0040d0e0:0x0040d0e9, _ZNKSt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES6_EE9_M_valptrEv
0x0040d0f0:0x0040d122, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE14_M_create_nodeIJRKS8_EEEPSt13_Rb_tree_nodeIS8_EDpOT_
0x0040d130:0x0040d134, _ZSt7forwardIRKSt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES6_EEOT_RNSt16remove_referenceISB_E4typeE
0x0040d140:0x0040d154, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE11_M_get_nodeEv
0x0040d160:0x0040d1d5, _ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE17_M_construct_nodeIJRKS8_EEEvPSt13_Rb_tree_nodeIS8_EDpOT_
0x0040d1e0:0x0040d1e7, _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EEEE8allocateERSB_m
0x0040d1f0:0x0040d211, _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES8_EEE8allocateEmPKv
0x0040d220:0x0040d22b, _ZNK9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES8_EEE8max_sizeEv
0x0040d230:0x0040d257, _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EEEE9constructIS9_JRKS9_EEEvRSB_PT_DpOT0_
0x0040d260:0x0040d278, _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES8_EEE9constructISA_JRKSA_EEEvPT_DpOT0_
0x0040d280:0x0040d2ba, _ZNSt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES5_EC2ERKS7_
0x0040d2c0:0x0040d2c5, _ZNK9__gnu_cxx16__aligned_membufISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EE6_M_ptrEv
0x0040d2d0:0x0040d2d4, _ZNK9__gnu_cxx16__aligned_membufISt4pairIKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES7_EE7_M_addrEv
0x0040d2e0:0x0040d2ed, _ZNSt18_Rb_tree_node_base10_S_minimumEPS_
0x0040d2f0:0x0040d2fd, _ZNSt18_Rb_tree_node_base10_S_maximumEPS_
0x0040d300:0x0040d305, _ZStanSt12_Ios_IostateS_
0x0040d310:0x0040d313, _ZN4Time8timediffES_S_
0x0040d320:0x0040d327, _ZN4TimeC2Ev
0x0040d330:0x0040d349, _ZN5Utils17input_causes_stopEv
0x0040d350:0x0040d353, _ZN5Utils13input_pendingEv
0x0040d360:0x0040d405, _ZN5Utils8myprintfEPKcz
0x0040d410:0x0040d4f5, _ZN5Utils10gtp_printfEiPKcz
0x0040d500:0x0040d5e5, _ZN5Utils15gtp_fail_printfEiPKcz
0x0040d5f0:0x0040d5f7, _ZN9FastBoard13get_boardsizeEv
0x0040d600:0x0040d626, _ZN9FastBoard10get_vertexEii
0x0040d630:0x0040d644, _ZN9FastBoard10get_squareEi
0x0040d650:0x0040d666, _ZN9FastBoard10set_squareEiNS_8square_tE
0x0040d670:0x0040d681, _ZN9FastBoard10get_squareEii
0x0040d690:0x0040d6ac, _ZN9FastBoard10set_squareEiiNS_8square_tE
0x0040d6b0:0x0040da4d, _ZN9FastBoard11reset_boardEi
0x0040da50:0x0040dc14, _ZN9FastBoard10is_suicideEii
0x0040dc20:0x0040dc2e, _ZN9FastBoard16count_plibertiesEi
0x0040dc30:0x0040dd59, _ZN9FastBoard13add_neighbourEii
0x0040dd60:0x0040de99, _ZN9FastBoard16remove_neighbourEii
0x0040dea0:0x0040dec1, _ZN9FastBoard16count_neighboursEii
0x0040ded0:0x0040dfcd, _ZN9FastBoard15fast_ss_suicideEii
0x0040dfd0:0x0040e0d7, _ZN9FastBoard18remove_string_fastEi
0x0040e0e0:0x0040e436, _ZN9FastBoard16calc_reach_colorEi
0x0040e440:0x0040e45c, _ZN9FastBoard21percentual_area_scoreEf
0x0040e460:0x0040e619, _ZN9FastBoard10area_scoreEf
0x0040e620:0x0040e664, _ZN9FastBoard17estimate_mc_scoreEf
0x0040e670:0x0040e750, _ZN9FastBoard14final_mc_scoreEf
0x0040e750:0x0040e858, _ZN9FastBoard11remove_deadEv
0x0040e860:0x0040e8b6, _ZN9FastBoard9influenceEv
0x0040e8c0:0x0040edfc, _ZN9FastBoard9run_bouzyEii
0x0040ee00:0x0040ee56, _ZN9FastBoard4moyoEv
0x0040ee60:0x0040eeb3, _ZN9FastBoard4areaEv
0x0040eec0:0x0040eff5, _ZN9FastBoard11display_mapESt6vectorIiSaIiEE
0x0040f000:0x0040f109, _ZN9FastBoard4evalEf
0x0040f110:0x0040f329, _ZN9FastBoard13display_boardEi
0x0040f330:0x0040f33a, _ZN9FastBoard9starpointEiii
0x0040f340:0x0040f70e, _ZN9FastBoard17display_libertiesEi
0x0040f710:0x0040f8db, _ZN9FastBoard13merge_stringsEii
0x0040f8e0:0x0040fa84, _ZN9FastBoard16update_board_eyeEii
0x0040fa90:0x0040fd98, _ZN9FastBoard17update_board_fastEii
0x0040fda0:0x0040fe95, _ZN9FastBoard6is_eyeEii
0x0040fea0:0x00410126, _ZN9FastBoard17predict_solid_eyeEiii
0x00410130:0x00410144, _ZN9FastBoard11no_eye_fillEi
0x00410150:0x00410237, _ZN9FastBoard12move_to_textB5cxx11Ei
0x00410240:0x0041031c, _ZN9FastBoard16move_to_text_sgfB5cxx11Ei
0x00410320:0x00410392, _ZN9FastBoard9starpointEii
0x004103a0:0x004103b4, _ZN9FastBoard13get_prisonersEi
0x004103c0:0x004103cb, _ZN9FastBoard13black_to_moveEv
0x004103d0:0x004103d7, _ZN9FastBoard11get_to_moveEv
0x004103e0:0x004103f5, _ZN9FastBoard11get_groupidEi
0x00410400:0x004104a8, _ZN9FastBoard17get_string_stonesEi
0x004104b0:0x004105b4, _ZN9FastBoard10get_stringB5cxx11Ei
0x004105c0:0x004105f0, _ZN9FastBoard13fast_in_atariEi
0x004105f0:0x004106cd, _ZN9FastBoard8in_atariEi
0x004106d0:0x004108b4, _ZN9FastBoard15kill_neighboursEiRN5boost5arrayIiLm24EEERi
0x004108c0:0x004109bb, _ZN9FastBoard11saving_sizeEii
0x004109c0:0x00410b5f, _ZN9FastBoard10self_atariEii
0x00410b60:0x00410b87, _ZN9FastBoard11string_sizeEi
0x00410b90:0x00410cde, _ZN9FastBoard24save_critical_neighboursEiiRN5boost5arrayIiLm24EEERi
0x00410ce0:0x00410cf4, _ZN9FastBoard7get_dirEi
0x00410d00:0x00410d14, _ZN9FastBoard13get_extra_dirEi
0x00410d20:0x00410dee, _ZN9FastBoard15kill_or_connectEii
0x00410df0:0x00410eed, _ZN9FastBoard16get_pattern_fastEi
0x00410ef0:0x004111c3, _ZN9FastBoard24get_pattern_fast_augmentEi
0x004111d0:0x0041192a, _ZN9FastBoard12get_pattern3Eib
0x00411930:0x00412457, _ZN9FastBoard20get_pattern3_augmentEib
0x00412460:0x00412ea7, _ZN9FastBoard25get_pattern3_augment_specEiib
0x00412eb0:0x004139ad, _ZN9FastBoard12get_pattern4Eib
0x004139b0:0x00414ceb, _ZN9FastBoard12get_pattern5Eibb
0x00414cf0:0x00414d97, _ZN9FastBoard17add_pattern_movesEiiRN5boost5arrayIiLm24EEERi
0x00414da0:0x00414e29, _ZN9FastBoard19add_global_capturesEiRN5boost5arrayIiLm24EEERi
0x00414e30:0x00414f2a, _ZN9FastBoard11try_captureEiiRN5boost5arrayIiLm24EEERi
0x00414f30:0x00415007, _ZN9FastBoard12capture_sizeEii
0x00415010:0x0041512f, _ZN9FastBoard14get_stone_listB5cxx11Ev
0x00415130:0x0041516a, _ZN9FastBoard6get_xyEi
0x00415170:0x00415221, _ZN9FastBoard18minimum_elib_countEii
0x00415230:0x00415381, _ZN9FastBoard15nbr_criticalityEii
0x00415390:0x004153b7, _ZN9FastBoard16count_rlibertiesEi
0x004153c0:0x00415711, _ZN9FastBoard19check_losing_ladderEiii
0x00415720:0x00415840, _ZN9FastBoard18merged_string_sizeEii
0x00415840:0x00415942, _ZN9FastBoard17get_neighbour_idsEi
0x00415950:0x00415b04, _ZN9FastBoard16predict_is_aliveEii
0x00415b10:0x00415b17, _ZN9FastBoard9get_emptyEv
0x00415b20:0x00415eaa, _ZN9FastBoard13augment_chainERSt6vectorIiSaIiEEi
0x00415eb0:0x00415fc0, _ZN9FastBoard20get_augmented_stringEi
0x00415fc0:0x004160b4, _ZN9FastBoard16dilate_libertiesERSt6vectorIiSaIiEE
0x004160c0:0x004163c0, _ZN9FastBoard18get_nearby_enemiesERSt6vectorIiSaIiEE
0x004163c0:0x004164a6, _ZN9FastBoard12predict_killEii
0x004164b0:0x004164b5, _ZN5boost5arrayIiLm8EEixEm
0x004164c0:0x004164d8, _ZNSt6vectorIbSaIbEEC2EmRKS0_
0x004164e0:0x004165ac, _ZSt4fillSt13_Bit_iteratorS_RKb
0x004165b0:0x004165b7, _ZNSt6vectorIbSaIbEE5beginEv
0x004165c0:0x004165c8, _ZNSt6vectorIbSaIbEE3endEv
0x004165d0:0x00416681, _ZNSt6vectorIbSaIbEEaSERKS1_
0x00416690:0x0041669a, _ZStneIbSaIbEEbRKSt6vectorIT_T0_ES6_
0x004166a0:0x004166d5, _ZNSt6vectorIiSaIiEEC2EmRKS0_
0x004166e0:0x004166ec, _ZNSt6vectorIiSaIiEEixEm
0x004166f0:0x004167ae, _ZNSt6vectorIiSaIiEE7reserveEm
0x004167b0:0x004167df, _ZNSt6vectorIiSaIiEE9push_backERKi
0x004167e0:0x00416807, _ZStplIcSt11char_traitsIcESaIcEENSt7__cxx1112basic_stringIT_T0_T1_EEOS8_PKS5_
0x00416810:0x00416815, _ZN5boost5arrayIiLm24EEixEm
0x00416820:0x00416825, _ZN5boost5arrayIiLm3EEixEm
0x00416830:0x00416947, _ZN9FastBoard20add_string_libertiesILi3EEEviRN5boost5arrayIiXT_EEERi
0x00416950:0x00416955, _ZN5boost5arrayIN9FastBoard8square_tELm8EEixEm
0x00416960:0x00416966, _ZN5boost5arrayIN9FastBoard8square_tELm8EE4sizeEv
0x00416970:0x00416975, _ZNK5boost5arrayIN9FastBoard8square_tELm4EEixEm
0x00416980:0x00416985, _ZN5boost5arrayIN9FastBoard8square_tELm12EEixEm
0x00416990:0x00416996, _ZN5boost5arrayIN9FastBoard8square_tELm12EE4sizeEv
0x004169a0:0x004169a5, _ZN5boost5arrayIyLm20EEixEm
0x004169b0:0x004169b6, _ZN5boost5arrayIyLm20EE4sizeEv
0x004169c0:0x004169ce, _ZSt3minIyERKT_S2_S2_
0x004169d0:0x004169d8, _ZNSt6vectorIiSaIiEE5clearEv
0x004169e0:0x00416a11, _ZSt9make_pairIRiS0_ESt4pairINSt17__decay_and_stripIT_E6__typeENS2_IT0_E6__typeEEOS3_OS6_
0x00416a20:0x00416b37, _ZN9FastBoard20add_string_libertiesILi2EEEviRN5boost5arrayIiXT_EEERi
0x00416b40:0x00416b67, _ZSt4findIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEiET_S7_S7_RKT0_
0x00416b70:0x00416b95, _ZN9__gnu_cxxneIPiSt6vectorIiSaIiEEEEbRKNS_17__normal_iteratorIT_T0_EESA_
0x00416ba0:0x00416bce, _ZSt4copyIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEESt20back_insert_iteratorIS5_EET0_T_SA_S9_
0x00416bd0:0x00416be5, _ZSt13back_inserterISt6vectorIiSaIiEEESt20back_insert_iteratorIT_ERS4_
