0x00402240:0x00402286, __cxx_global_var_init
0x0044a9f0:0x0044af07, _ZN3pov29IsoSurface_Function_Find_RootEPNS_17IsoSurface_StructEPdS2_S2_S2_b
0x0044af10:0x0044b254, _ZN3pov31IsoSurface_Function_Find_Root_REPNS_17IsoSurface_StructEPNS_8ISO_PairES3_dddb
0x0044b260:0x0044b2e1, _ZN3pov25Float_IsoSurface_FunctionEPNS_17IsoSurface_StructEPd
0x0044b2f0:0x0044b325, _ZN3pov26Vector_IsoSurface_FunctionEPNS_17IsoSurface_StructEPd
0x0044b330:0x0044b384, _ZN3pov17Evaluate_FunctionEjPd
0x0044b390:0x0044b513, _ZN3pov12Create_LatheEv
0x0044b520:0x0044b60d, _ZN3pov18Compute_Lathe_BBoxEPNS_12Lathe_StructE
0x0044b610:0x0044c814, _ZN3pov13Compute_LatheEPNS_12Lathe_StructEPA2_d
0x0044c820:0x0044c89d, _ZN3povL23All_Lathe_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x0044c8a0:0x0044cc21, _ZN3povL12Inside_LatheEPdPNS_13Object_StructE
0x0044cc30:0x0044ce25, _ZN3povL12Lathe_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x0044ce30:0x0044cfd9, _ZN3povL13Lathe_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x0044cfe0:0x0044d052, _ZN3povL10Copy_LatheEPNS_13Object_StructE
0x0044d060:0x0044d087, _ZN3povL15Translate_LatheEPNS_13Object_StructEPdPNS_16Transform_StructE
0x0044d090:0x0044d0b7, _ZN3povL12Rotate_LatheEPNS_13Object_StructEPdPNS_16Transform_StructE
0x0044d0c0:0x0044d0e7, _ZN3povL11Scale_LatheEPNS_13Object_StructEPdPNS_16Transform_StructE
0x0044d0f0:0x0044d123, _ZN3povL15Transform_LatheEPNS_13Object_StructEPNS_16Transform_StructE
0x0044d130:0x0044d14c, _ZN3povL12Invert_LatheEPNS_13Object_StructE
0x0044d150:0x0044d233, _ZN3povL13Destroy_LatheEPNS_13Object_StructE
0x0044d240:0x0044e057, _ZN3povL15intersect_latheEPNS_10Ray_StructEPNS_12Lathe_StructEPNS_13istack_structE
0x0044e060:0x0044e128, _ZN3povL8test_hitEPNS_12Lathe_StructEPNS_10Ray_StructEPNS_13istack_structEddi
0x0044e130:0x0044e1f4, _ZN3pov16push_entry_i1_d1EdPdPNS_13Object_StructEidPNS_13istack_structE
0x0044e200:0x0044e3fc, _ZN3pov19Build_Light_BuffersEv
0x0044e400:0x0044e643, _ZN3povL14project_objectEPNS_14Project_StructEPNS_13Object_StructEiPdiS1_
0x0044e650:0x0044ea8d, _ZN3povL21project_bounding_slabEiPdPNS_14Project_StructEPPNS_24Project_Tree_Node_StructEPNS_16BBox_Tree_StructEiS2_
0x0044ea90:0x0044eb93, _ZN3pov21Destroy_Light_BuffersEv
0x0044eba0:0x0044ef62, _ZN3pov20Intersect_Light_TreeEPNS_10Ray_StructEPNS_24Project_Tree_Node_StructEiiPNS_10istk_entryEPPNS_13Object_StructEPNS_19Light_Source_StructE
0x0044ef70:0x0044f50b, _ZN3povL11calc_pointsEiPNS_13Object_StructEPiPA3_dPd
0x0044f510:0x0044fca7, _ZN3povL16project_triangleEPNS_14Project_StructEPdS2_S2_Pi
0x0044fcb0:0x0045061d, _ZN3povL12project_bboxEPNS_14Project_StructEPA3_dPi
0x00450620:0x00450734, _ZN3povL18intersect_projectsEPNS_14Project_StructES1_
0x00450740:0x00450ab9, _ZN3povL17project_rectangleEPNS_14Project_StructEPdS2_S2_S2_Pi
0x00450ac0:0x00451404, _ZN3povL14bbox_invisibleEiPNS_19Bounding_Box_StructEPd
0x00451410:0x00451567, _ZN3pov20Promote_Local_LightsEPNS_10CSG_StructE
0x00451570:0x00451688, _ZN3pov30Promote_Local_Lights_RecursiveEPNS_22Compound_Object_StructEPNS_19Light_Source_StructE
0x00451690:0x0045172c, _ZN3pov24Check_Photon_Light_GroupEPNS_13Object_StructE
0x00451730:0x00451822, _ZN3pov24Initialize_Lighting_CodeEv
0x00451830:0x00451e84, _ZN3povL15InitMallocPoolsEv
0x00451e90:0x00451eb9, _ZN3pov18InitComTexDataPoolEv
0x00451ec0:0x00451f5f, _ZN3pov26Reinitialize_Lighting_CodeEiPPPNS_14Texture_StructEPPd
0x00451f60:0x00452110, _ZN3povL17ReInitMallocPoolsEv
0x00452110:0x004521ae, _ZN3pov26Deinitialize_Lighting_CodeEv
0x004521b0:0x004528f2, _ZN3povL17DeInitMallocPoolsEv
0x00452900:0x004529c9, _ZN3pov18FreeComTexDataPoolEv
0x004529d0:0x00452f84, _ZN3pov25Determine_Apparent_ColourEPNS_10istk_entryEPfPNS_10Ray_StructEd
0x00452f90:0x004531ca, _ZN3pov22ResizeLightMallocPoolsEl
0x004531d0:0x00453606, _ZN3povL19create_texture_listEPNS_10istk_entryEd
0x00453610:0x00453c8d, _ZN3povL14do_texture_mapEPfPNS_14Texture_StructEPdS3_PNS_10Ray_StructEdPNS_10istk_entryEi
0x00453c90:0x00453e33, _ZN3pov11Test_ShadowEPNS_19Light_Source_StructEPdPNS_10Ray_StructES4_S2_Pf
0x00453e40:0x0045411a, _ZN3povL8do_lightEPNS_19Light_Source_StructEPdPNS_10Ray_StructES4_S2_Pf
0x00454120:0x00454308, _ZN3povL18block_light_sourceEPNS_19Light_Source_StructEdPNS_10Ray_StructES3_PdPf
0x00454310:0x00454509, _ZN3pov10do_diffuseEPNS_13Finish_StructEPNS_10Ray_StructEPdPfS5_S5_d
0x00454510:0x004548a2, _ZN3pov8do_phongEPNS_13Finish_StructEPNS_10Ray_StructEPdS4_PfS5_S5_
0x004548b0:0x00454c0e, _ZN3pov11do_specularEPNS_13Finish_StructEPNS_10Ray_StructEPdS4_PfS5_S5_
0x00454c10:0x00454ffc, _ZN3pov22ResizeMediaMallocPoolsEl
0x00455000:0x00455111, _ZN3pov13NewComTexDataEv
0x00455120:0x004551e3, _ZN3pov14FreeComTexDataEPNS_17ComTexData_StructE
0x004551f0:0x00455321, _ZN3povL26backtrace_average_texturesEPfPNS_14Texture_StructEPdS3_PNS_10Ray_StructEdPNS_10istk_entryEi
0x00455330:0x00455504, _ZN3povL16average_texturesEPfPNS_14Texture_StructEPdS3_PNS_10Ray_StructEdPNS_10istk_entryEi
0x00455510:0x004572b5, _ZN3povL25compute_backtrace_textureEPfPNS_14Texture_StructEPdS3_PNS_10Ray_StructEdPNS_10istk_entryE
0x004572c0:0x00457d27, _ZN3povL22compute_shadow_textureEPfPNS_14Texture_StructEPdS3_PNS_10Ray_StructEPNS_10istk_entryE
0x00457d30:0x00459ba6, _ZN3povL23compute_lighted_textureEPfPNS_14Texture_StructEPdS3_PNS_10Ray_StructEdPNS_10istk_entryE
0x00459bb0:0x0045a1b5, _ZN3povL22determine_reflectivityEPdPfS1_S1_iddPNS_10Ray_StructEPNS_15Interior_StructE
0x0045a1c0:0x0045aa48, _ZN3povL16BacktraceRefractEPNS_15Interior_StructEPdPNS_10Ray_StructES2_S2_Pfd
0x0045aa50:0x0045ad14, _ZN3povL7ReflectEPdPNS_10Ray_StructES0_S0_Pfd
0x0045ad20:0x0045ad93, _ZN3povL11Element_IOREddii
0x0045ada0:0x0045af24, _ZN3povL12Refract_GutsEPfdPdS1_S1_dPNS_10Ray_StructES3_dS1_
0x0045af30:0x0045b109, _ZN3povL22Dispersion_Element_HueEPfii
0x0045b110:0x0045b357, _ZN3povL7DiffuseEPNS_13Finish_StructEPdPNS_10Ray_StructES2_PfS5_dPNS_13Object_StructE
0x0045b360:0x0045bc0b, _ZN3povL13PhotonDiffuseEPNS_13Finish_StructEPdPNS_10Ray_StructES2_S2_PfS5_dPNS_13Object_StructE
0x0045bc10:0x0045c38d, _ZN3povL7RefractEPNS_15Interior_StructEPdPNS_10Ray_StructES2_S2_Pfd
0x0045c390:0x0045c7d1, _ZN3povL17Diffuse_One_LightEPNS_19Light_Source_StructEiPdPNS_13Finish_StructES2_PNS_10Ray_StructES2_PfS7_dPNS_13Object_StructE
0x0045c7e0:0x0045cab1, _ZN3povL7do_iridEPNS_13Finish_StructEPNS_10Ray_StructEPdS4_Pf
0x0045cac0:0x0045df5f, _ZN3povL16block_area_lightEPNS_19Light_Source_StructEPdPNS_10Ray_StructES4_S2_Pfiiiii
0x0045df60:0x0045e618, _ZN3povL25block_point_light_LBufferEPNS_19Light_Source_StructEPdPNS_10Ray_StructEPf
0x0045e620:0x0045ed46, _ZN3povL17block_point_lightEPNS_19Light_Source_StructEPdPNS_10Ray_StructEPf
0x0045ed50:0x0045eefc, _ZN3povL23do_light_ray_atmosphereEPNS_10Ray_StructEPNS_10istk_entryEPfi
0x0045ef00:0x0045f1ba, _ZN3povL19do_light_area_lightEPNS_19Light_Source_StructEPdPNS_10Ray_StructES4_S2_
0x0045f1c0:0x0045f2a9, _ZN3povL11do_blockingEPNS_10istk_entryEPNS_10Ray_StructEPfPNS_13istack_structE
0x0045f2b0:0x0045f9de, _ZN3povL17filter_shadow_rayEPNS_10istk_entryEPNS_10Ray_StructEPf
0x0045f9e0:0x0045fa26, _ZN3pov8VScaleEqEPff
0x0045fa30:0x0045fa86, _ZN3pov6VScaleEPfPKff
0x0045fa90:0x0045fb76, _ZN3pov9CLinComb2EPffPKffS2_
0x0045fb80:0x0045fba7, _ZSt3powff
0x0045fbb0:0x0045fbf2, _ZN3pov10Assign_RGBEPfS0_
0x0045fc00:0x0045fc94, _ZN3pov12CRGBLinComb2EPffPKffS2_
0x0045fca0:0x0045fcf0, _ZN3pov6VAddEqEPfPKf
0x0045fcf0:0x0045fd5c, _ZN3pov4VSubEPdPKfPKd
0x0045fd60:0x0045fdc9, _ZN3pov5MZeroEPA4_d
0x0045fdd0:0x0045fe6f, _ZN3pov9MIdentityEPA4_d
0x0045fe70:0x00460428, _ZN3pov7MTimesAEPA4_dS1_
0x00460430:0x004609e8, _ZN3pov7MTimesBEPA4_dS1_
0x004609f0:0x00460fc9, _ZN3pov7MTimesCEPA4_dS1_S1_
0x00460fd0:0x004610ee, _ZN3pov10MTransposeEPA4_d
0x004610f0:0x00461171, _ZN3pov10MTransposeEPA4_dS1_
0x00461180:0x00461245, _ZN3pov11MTransPointEPdS0_PNS_16Transform_StructE
0x00461250:0x0046131c, _ZN3pov14MInvTransPointEPdS0_PNS_16Transform_StructE
0x00461320:0x004613d7, _ZN3pov15MTransDirectionEPdS0_PNS_16Transform_StructE
0x004613e0:0x0046149e, _ZN3pov18MInvTransDirectionEPdS0_PNS_16Transform_StructE
0x004614a0:0x00461570, _ZN3pov12MTransNormalEPdS0_PNS_16Transform_StructE
0x00461570:0x00461639, _ZN3pov15MInvTransNormalEPdS0_PNS_16Transform_StructE
0x00461640:0x004616ec, _ZN3pov25Compute_Scaling_TransformEPNS_16Transform_StructEPd
0x004616f0:0x004617d9, _ZN3pov24Compute_Matrix_TransformEPNS_16Transform_StructEPA4_d
0x004617e0:0x004625f3, _ZN3pov7MInversEPA4_dS1_
0x00462600:0x004626d6, _ZN3pov29Compute_Translation_TransformEPNS_16Transform_StructEPd
0x004626e0:0x004628de, _ZN3pov26Compute_Rotation_TransformEPNS_16Transform_StructEPd
0x004628e0:0x00462929, _ZN3pov18Compose_TransformsEPNS_16Transform_StructES1_
0x00462930:0x00462b33, _ZN3pov31Compute_Axis_Rotation_TransformEPNS_16Transform_StructEPdd
0x00462b40:0x00462cb4, _ZN3pov28Compute_Coordinate_TransformEPNS_16Transform_StructEPdS2_dd
0x00462cc0:0x00462d16, _ZN3pov16Create_TransformEv
0x00462d20:0x00462d71, _ZN3pov14Copy_TransformEPNS_16Transform_StructE
0x00462d80:0x00462dc0, _ZN3pov17Destroy_TransformEPNS_16Transform_StructE
0x00462dc0:0x00462e17, _ZN3pov13Create_VectorEv
0x00462e20:0x00462e67, _ZN3pov12Create_FloatEv
0x00462e70:0x004631ae, _ZN3pov8MInvers3EPA3_dS1_
0x004631b0:0x00463200, _ZN3pov14Create_UV_VectEv
0x00463200:0x00463262, _ZN3pov16Create_Vector_4DEv
0x00463270:0x00463353, _ZN3pov13MTransUVPointEPdPA3_dS0_
0x00463360:0x004635b3, _ZN3pov11MSquareQuadEPA2_dPA3_d
0x004635c0:0x00464076, _ZN3pov24Backtrace_Simulate_MediaEPPNS_12Media_StructEPNS_10Ray_StructEPNS_10istk_entryEPf
0x00464080:0x004645c9, _ZN3povL25set_up_sampling_intervalsEPNS_21Media_Interval_StructEiPNS_19Lit_Interval_StructEPNS_12Media_StructE
0x004645d0:0x0046548e, _ZN3povL12sample_mediaEPNS_17Light_List_StructEiPNS_10Ray_StructEPPNS_12Media_StructEPNS_21Media_Interval_StructEidPfS9_iS1_i
0x00465490:0x00467130, _ZN3pov14Simulate_MediaEPPNS_12Media_StructEPNS_10Ray_StructEPNS_10istk_entryEPfi
0x00467130:0x004672e9, _ZN3povL14get_light_listEPNS_17Light_List_StructERS1_RiPNS_10Ray_StructEPNS_10istk_entryE
0x004672f0:0x00467834, _ZN3povL16get_lit_intervalEPiPNS_19Lit_Interval_StructEiPNS_17Light_List_StructEPNS_10istk_entryES4_i
0x00467840:0x00468198, _ZN3povL16sample_media_recEPNS_17Light_List_StructEiPNS_10Ray_StructEPPNS_12Media_StructEPNS_21Media_Interval_StructEiddPfS9_S9_S9_S9_S9_iddS1_i
0x004681a0:0x00468574, _ZN3pov10Post_MediaEPNS_12Media_StructE
0x00468580:0x00468772, _ZN3pov12Create_MediaEv
0x00468780:0x004688ff, _ZN3pov10Copy_MediaEPNS_12Media_StructE
0x00468900:0x004689c7, _ZN3pov13Destroy_MediaEPNS_12Media_StructE
0x004689d0:0x00468a31, _ZN3pov15Transform_MediaEPNS_12Media_StructEPNS_16Transform_StructE
0x00468a40:0x00468a87, _ZN3pov17Transform_DensityEPNS_14Pigment_StructEPNS_16Transform_StructE
0x00468a90:0x00468b60, _ZN3povL24evaluate_density_patternEPNS_12Media_StructEPdPf
0x00468b60:0x00468f03, _ZN3povL22scattering_attenuationEPPNS_12Media_StructEPfS3_S3_PNS_10Ray_StructES5_
0x00468f10:0x00469103, _ZN3povL23update_light_list_entryEPNS_17Light_List_StructEPNS_10Ray_StructEPNS_10istk_entryE
0x00469110:0x00469452, _ZN3povL23intersect_cylinderlightEPNS_10Ray_StructEPNS_19Light_Source_StructEPdS4_
0x00469460:0x004699cf, _ZN3povL19intersect_spotlightEPNS_10Ray_StructEPNS_19Light_Source_StructEPdS4_
0x004699d0:0x00469a46, _ZN3povL11compdoublesEPKvS1_
0x00469a50:0x00469a6d, _ZSt3expf
0x00469a70:0x00469a85, _ZN3pov3SqrEf
0x00469a90:0x00469b0d, _ZN3povL22All_Mesh_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x00469b10:0x00469d55, _ZN3povL11Inside_MeshEPdPNS_13Object_StructE
0x00469d60:0x00469e8e, _ZN3povL11Mesh_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x00469e90:0x0046a466, _ZN3povL12Mesh_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x0046a470:0x0046a571, _ZN3povL9Copy_MeshEPNS_13Object_StructE
0x0046a580:0x0046a5a7, _ZN3povL14Translate_MeshEPNS_13Object_StructEPdPNS_16Transform_StructE
0x0046a5b0:0x0046a5d7, _ZN3povL11Rotate_MeshEPNS_13Object_StructEPdPNS_16Transform_StructE
0x0046a5e0:0x0046a607, _ZN3povL10Scale_MeshEPNS_13Object_StructEPdPNS_16Transform_StructE
0x0046a610:0x0046a6cb, _ZN3povL14Transform_MeshEPNS_13Object_StructEPNS_16Transform_StructE
0x0046a6d0:0x0046a6ec, _ZN3povL11Invert_MeshEPNS_13Object_StructE
0x0046a6f0:0x0046a92b, _ZN3povL12Destroy_MeshEPNS_13Object_StructE
0x0046a930:0x0046aaa5, _ZN3pov11Create_MeshEv
0x0046aab0:0x0046add0, _ZN3pov17Compute_Mesh_BBoxEPNS_11Mesh_StructE
0x0046add0:0x0046ae5e, _ZN3povL21get_triangle_verticesEPNS_11Mesh_StructEPNS_20Mesh_Triangle_StructEPdS4_S4_
0x0046ae60:0x0046b2c9, _ZN3pov21Compute_Mesh_TriangleEPNS_20Mesh_Triangle_StructEiPdS2_S2_S2_
0x0046b2d0:0x0046b4af, _ZN3povL23compute_smooth_triangleEPNS_20Mesh_Triangle_StructEPdS2_S2_
0x0046b4b0:0x0046b5b3, _ZN3pov18Init_Mesh_TriangleEPNS_20Mesh_Triangle_StructE
0x0046b5c0:0x0046b75d, _ZN3pov20Build_Mesh_BBox_TreeEPNS_11Mesh_StructE
0x0046b760:0x0046b92a, _ZN3povL17get_triangle_bboxEPNS_11Mesh_StructEPNS_20Mesh_Triangle_StructEPNS_19Bounding_Box_StructE
0x0046b930:0x0046b96b, _ZN3pov16Mesh_Hash_VertexEPiS0_PPA3_fPd
0x0046b970:0x0046bbf7, _ZN3povL9mesh_hashEPPNS_17Hash_Table_StructEPiS3_PPA3_fPd
0x0046bc00:0x0046bc3b, _ZN3pov16Mesh_Hash_NormalEPiS0_PPA3_fPd
0x0046bc40:0x0046bd7b, _ZN3pov17Mesh_Hash_TextureEPiS0_PPPNS_14Texture_StructES2_
0x0046bd80:0x0046bfdf, _ZN3pov12Mesh_Hash_UVEPiS0_PPA2_dPd
0x0046bfe0:0x0046c117, _ZN3pov23Create_Mesh_Hash_TablesEv
0x0046c120:0x0046c374, _ZN3pov24Destroy_Mesh_Hash_TablesEv
0x0046c380:0x0046c400, _ZN3pov15Mesh_DegenerateEPdS0_S0_
0x0046c400:0x0046c418, _ZN3pov20Initialize_Mesh_CodeEv
0x0046c420:0x0046c44e, _ZN3pov22Deinitialize_Mesh_CodeEv
0x0046c450:0x0046c53e, _ZN3pov17Test_Mesh_OpacityEPNS_11Mesh_StructE
0x0046c540:0x0046c7da, _ZN3pov16Mesh_InterpolateEPdS0_PNS_11Mesh_StructEPNS_20Mesh_Triangle_StructE
0x0046c7e0:0x0046c9cb, _ZN3povL14Intersect_MeshEPNS_10Ray_StructEPNS_11Mesh_StructEPNS_13istack_structE
0x0046c9d0:0x0046cf0a, _ZN3povL23intersect_mesh_triangleEPNS_10Ray_StructEPNS_11Mesh_StructEPNS_20Mesh_Triangle_StructEPd
0x0046cf10:0x0046cfc4, _ZN3povL8test_hitEPNS_20Mesh_Triangle_StructEPNS_11Mesh_StructEPNS_10Ray_StructES5_ddPNS_13istack_structE
0x0046cfd0:0x0046d1e6, _ZN3povL19intersect_bbox_treeEPNS_11Mesh_StructEPNS_10Ray_StructES3_dPNS_13istack_structE
0x0046d1f0:0x0046d35e, _ZN3povL16inside_bbox_treeEPNS_11Mesh_StructEPNS_10Ray_StructE
0x0046d360:0x0046d5aa, _ZN3povL18smooth_mesh_normalEPNS_11Mesh_StructEPdPNS_20Mesh_Triangle_StructES2_
0x0046d5b0:0x0046d63e, _ZN3povL20get_triangle_normalsEPNS_11Mesh_StructEPNS_20Mesh_Triangle_StructEPdS4_S4_
0x0046d640:0x0046d69a, _ZN3pov4VDotERfPKdS2_
0x0046d6a0:0x0046d6e2, _ZN3pov11Make_VectorEPffff
0x0046d6f0:0x0046d73e, _ZN3pov13Assign_VectorEPdPf
0x0046d740:0x0046d803, _ZN3pov18push_entry_pointerEdPdPNS_13Object_StructEPvPNS_13istack_structE
0x0046d810:0x0046d888, _ZN3pov4VSubEPdPKdPKf
0x0046d890:0x0046d8fe, _ZN3pov4VDotERdPKdPKf
0x0046d900:0x0046d938, _ZN3pov10VNormalizeEPfPKf
0x0046d940:0x0046d9a4, _ZN3pov15VInverseScaleEqEPff
0x0046d9b0:0x0046da17, _ZN3pov7VLengthERfPKf
0x0046da20:0x0046da94, _ZN3pov13VInverseScaleEPfPKff
0x0046daa0:0x0046daee, _ZN3pov13Assign_VectorEPfPd
0x0046daf0:0x0046db50, _ZN3pov4VSubEPfPKfS2_
0x0046db50:0x0046db92, _ZN3pov13Assign_VectorEPfS0_
0x0046dba0:0x0046dc0c, _ZN3pov4VSubEPdPKfS2_
0x0046dc10:0x0046dc7f, _ZN3pov14Create_TnormalEv
0x0046dc80:0x0046dcfa, _ZN3pov12Copy_TnormalEPNS_14Tnormal_StructE
0x0046dd00:0x0046dd4c, _ZN3pov15Destroy_TnormalEPNS_14Tnormal_StructE
0x0046dd50:0x0046dedf, _ZN3pov12Post_TnormalEPNS_14Tnormal_StructE
0x0046dee0:0x0046e580, _ZN3pov14Perturb_NormalEPdPNS_14Tnormal_StructES0_PNS_10istk_entryE
0x0046e580:0x0046e5c7, _ZN3povL5bumpsEPdPNS_14Tnormal_StructES0_
0x0046e5d0:0x0046e646, _ZN3povL5dentsEPdPNS_14Tnormal_StructES0_
0x0046e650:0x0046e765, _ZN3povL7ripplesEPdPNS_14Tnormal_StructES0_
0x0046e770:0x0046e8b9, _ZN3povL5wavesEPdPNS_14Tnormal_StructES0_
0x0046e8c0:0x0046e9e2, _ZN3povL8wrinklesEPdPNS_14Tnormal_StructES0_
0x0046e9f0:0x0046ec38, _ZN3povL7quiltedEPdPNS_14Tnormal_StructES0_
0x0046ec40:0x0046f2fa, _ZN3povL6facetsEPdPNS_14Tnormal_StructES0_
0x0046f300:0x0046f40c, _ZN3povL18Do_Average_NormalsEPdPNS_14Tnormal_StructES0_PNS_10istk_entryE
0x0046f410:0x0046f4d4, _ZN3povL12Do_Slope_MapEdPNS_16Blend_Map_StructE
0x0046f4e0:0x0046f5d2, _ZN3povL13Hermite_CubicEdPdS0_
0x0046f5e0:0x0046f6ed, _ZN3pov12IntersectionEPNS_10istk_entryEPNS_13Object_StructEPNS_10Ray_StructE
0x0046f6f0:0x0046f7ab, _ZN3pov12Ray_In_BoundEPNS_10Ray_StructEPNS_13Object_StructE
0x0046f7b0:0x0046f7fc, _ZN3pov11open_istackEv
0x0046f800:0x0046f825, _ZN3pov12close_istackEPNS_13istack_structE
0x0046f830:0x0046f8ba, _ZN3pov13Inside_ObjectEPdPNS_13Object_StructE
0x0046f8c0:0x0046f954, _ZN3pov13Point_In_ClipEPdPNS_13Object_StructE
0x0046f960:0x0046faa9, _ZN3pov16Translate_ObjectEPNS_13Object_StructEPdPNS_16Transform_StructE
0x0046fab0:0x0046fbf9, _ZN3pov13Rotate_ObjectEPNS_13Object_StructEPdPNS_16Transform_StructE
0x0046fc00:0x0046fd49, _ZN3pov12Scale_ObjectEPNS_13Object_StructEPdPNS_16Transform_StructE
0x0046fd50:0x0046fe89, _ZN3pov16Transform_ObjectEPNS_13Object_StructEPNS_16Transform_StructE
0x0046fe90:0x0046fec3, _ZN3pov13Invert_ObjectEPNS_13Object_StructE
0x0046fed0:0x00470066, _ZN3pov11Copy_ObjectEPNS_13Object_StructE
0x00470070:0x004700f9, _ZN3povL15Copy_Bound_ClipEPNS_13Object_StructE
0x00470100:0x004701ae, _ZN3pov21Destroy_Single_ObjectEPPNS_13Object_StructE
0x004701b0:0x0047025b, _ZN3pov14Destroy_ObjectEPNS_13Object_StructE
0x00470260:0x004702f7, _ZN3pov15Destroy_IStacksEv
0x00470300:0x004703ed, _ZN3povL13create_istackEv
0x004703f0:0x0047043f, _ZN3pov8incstackEPNS_13istack_structE
0x00470440:0x00470475, _ZN3pov15Default_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x00470480:0x004706ec, _ZN3pov6ot_insEPPNS_14ot_node_structEPNS_15ot_block_structEPNS_12ot_id_structE
0x004706f0:0x004707a7, _ZN3pov10ot_newrootEPPNS_14ot_node_structE
0x004707b0:0x004708a0, _ZN3pov9ot_parentEPNS_12ot_id_structES1_
0x004708a0:0x004708c7, _ZN3pov14ot_list_insertEPPNS_15ot_block_structES1_
0x004708d0:0x00470a1a, _ZN3pov16ot_dist_traverseEPNS_14ot_node_structEPdiPFiPNS_15ot_block_structEPvES5_
0x00470a20:0x00470bc4, _ZN3pov16ot_point_in_nodeEPdPNS_12ot_id_structE
0x00470bd0:0x00470cd4, _ZN3pov11ot_traverseEPNS_14ot_node_structEPFbPNS_15ot_block_structEPvES4_
0x00470ce0:0x00470d82, _ZN3pov15ot_index_sphereEPddPNS_12ot_id_structE
0x00470d90:0x004711c8, _ZN3pov12ot_index_boxEPdS0_PNS_12ot_id_structE
0x004711d0:0x00471237, _ZN3pov12ot_save_treeEPNS_14ot_node_structEPN8pov_base7OStreamE
0x00471240:0x004713de, _ZN3pov14ot_write_blockEPNS_15ot_block_structEPv
0x004713e0:0x00471416, _ZN3pov12ot_free_treeEPPNS_14ot_node_structE
0x00471420:0x00471534, _ZN3pov15ot_free_subtreeEPNS_14ot_node_structE
0x00471540:0x00471a58, _ZN3pov12ot_read_fileEPN8pov_base7IStreamE
0x00471a60:0x00471aac, _ZN8pov_base6IOBase3eofEv
0x00471ab0:0x00471b95, _ZN3pov15Extract_VersionEPKc
0x00471ba0:0x00471bfe, _ZN3pov21GetOptionSwitchStringEP9POVMSDataj
0x00471c00:0x00471f66, _ZN3pov5ParseEv
0x00471f70:0x004720a7, _ZN3pov10Frame_InitEv
0x004720b0:0x00472636, _ZN3povL11Parse_FrameEv
0x00472640:0x004727e3, _ZN3pov13Destroy_FrameEv
0x004727f0:0x004728a5, _ZN3pov11Parse_BeginEv
0x004728b0:0x00472934, _ZN3pov16Get_Token_StringEi
0x00472940:0x00472aa9, _ZN3pov19Found_Instead_ErrorEPKcS1_
0x00472ac0:0x00472b53, _ZN3pov9Parse_EndEv
0x00472b60:0x0047327b, _ZN3pov12Parse_ObjectEv
0x00473280:0x004738b8, _ZN3povL16Parse_IsosurfaceEv
0x004738c0:0x004740db, _ZN3povL16Parse_ParametricEv
0x004740e0:0x004745b2, _ZN3povL19Parse_Julia_FractalEv
0x004745c0:0x00474643, _ZN3povL12Parse_SphereEv
0x00474650:0x004748b8, _ZN3povL18Parse_Sphere_SweepEv
0x004748c0:0x004749aa, _ZN3povL11Parse_PlaneEv
0x004749b0:0x00474ad6, _ZN3povL10Parse_ConeEv
0x00474ae0:0x00474c08, _ZN3povL14Parse_CylinderEv
0x00474c10:0x00474e14, _ZN3povL10Parse_DiscEv
0x00474e20:0x00474f18, _ZN3povL13Parse_QuadricEv
0x00474f20:0x00474fe2, _ZN3povL10Parse_PolyEi
0x00474ff0:0x00475071, _ZN3povL11Parse_TorusEv
0x00475080:0x0047534a, _ZN3povL11Parse_LatheEv
0x00475350:0x004755ca, _ZN3povL13Parse_PolygonEv
0x004755d0:0x00475e5d, _ZN3povL11Parse_PrismEv
0x00475e60:0x00476094, _ZN3povL9Parse_SorEv
0x004760a0:0x00476143, _ZN3povL20Parse_SuperellipsoidEv
0x00476150:0x00477705, _ZN3povL10Parse_MeshEv
0x00477710:0x00478f3e, _ZN3povL11Parse_Mesh2Ev
0x00478f40:0x004790a5, _ZN3povL14Parse_TrueTypeEv
0x004790b0:0x004792d4, _ZN3povL9Parse_CSGEi
0x004792e0:0x00479927, _ZN3povL17Parse_Light_GroupEv
0x00479930:0x00479d41, _ZN3povL19Parse_Bicubic_PatchEv
0x00479d50:0x00479e0e, _ZN3povL14Parse_TriangleEv
0x00479e10:0x0047a05c, _ZN3povL21Parse_Smooth_TriangleEv
0x0047a060:0x0047a2cc, _ZN3povL12Parse_HFieldEv
0x0047a2d0:0x0047a452, _ZN3povL9Parse_BoxEv
0x0047a460:0x0047a8b0, _ZN3povL10Parse_BlobEv
0x0047a8b0:0x0047b7b9, _ZN3povL18Parse_Light_SourceEv
0x0047b7c0:0x0047b7e2, _ZN3pov17Expectation_ErrorEPKc
0x0047b7f0:0x0047cf43, _ZN3pov17Parse_Object_ModsEPNS_13Object_StructE
0x0047cf50:0x0047d1ed, _ZN3pov13Parse_DefaultEv
