0x00402300:0x0040232a,  _start
0x007c7fa9:0x007c7fbb,  hash_cgraph_node_set_element
0x007c7fbb:0x007c7fc8,  eq_cgraph_node_set_element
0x007c7fc8:0x007c8511,  function_and_variable_visibility
0x007c8511:0x007c854a,  local_function_and_variable_visibility
0x007c854a:0x007c8641,  whole_program_function_and_variable_visibility
0x007c8641:0x007c87f5,  cgraph_postorder
0x007c87f5:0x007c8cb3,  cgraph_remove_unreachable_nodes
0x007c8cb3:0x007c8cf6,  cgraph_node_set_new
0x007c8cf6:0x007c8dd3,  cgraph_node_set_add
0x007c8dd3:0x007c8ecb,  cgraph_node_set_remove
0x007c8ecb:0x007c8f56,  cgraph_node_set_find
0x007c8f56:0x007c8f8d,  dump_cgraph_node_set
0x007c8f8d:0x007c8fa5,  debug_cgraph_node_set
0x007c8fa5:0x007c8fdd,  comp_reg_classes_func
0x007c8fdd:0x007c8ff6,  insn_contains_asm_1
0x007c8ff6:0x007c90f7,  contains_replace_regs
0x007c90f7:0x007c912a,  pseudo_for_reload_consideration_p
0x007c912a:0x007c9130,  gate_ira
0x007c9130:0x007c9188,  free_register_move_costs
0x007c9188:0x007c92af,  equiv_init_varies_p
0x007c92af:0x007c93ff,  equiv_init_movable_p
0x007c93ff:0x007c9485,  no_equiv
0x007c9485:0x007c94e5,  adjust_cleared_regs
0x007c94e5:0x007c95de,  validate_equiv_mem
0x007c95de:0x007c9627,  validate_equiv_mem_from_store
0x007c9627:0x007c979a,  memref_referenced_p
0x007c979a:0x007c983b,  init_live_subregs
0x007c983b:0x007c9849,  ira_allocate
0x007c9849:0x007c9857,  ira_reallocate
0x007c9857:0x007c9865,  ira_free
0x007c9865:0x007c9878,  ira_allocate_bitmap
0x007c9878:0x007c987a,  ira_free_bitmap
0x007c987a:0x007c99b5,  ira_print_disposition
0x007c99b5:0x007c99ca,  ira_debug_disposition
0x007c99ca:0x007c9a88,  ira_debug_class_cover
0x007c9a88:0x007c9bc8,  ira_init_register_move_cost
0x007c9bc8:0x007c9c08,  ira_init_once
0x007c9c08:0x007ca9a9,  ira_init
0x007ca9a9:0x007ca9bc,  ira_finish_once
0x007ca9bc:0x007cac93,  ira_setup_eliminable_regset
0x007cac93:0x007cd09c,  rest_of_handle_ira
0x007cd09c:0x007cd12f,  mark_elimination
0x007cd12f:0x007cd234,  add_loop_to_tree
0x007cd234:0x007cd270,  setup_loop_tree_level
0x007cd270:0x007cd2dd,  low_pressure_loop_node_p
0x007cd2dd:0x007cd35a,  loop_compare_func
0x007cd35a:0x007cd393,  allocno_range_compare_func
0x007cd393:0x007cd63b,  add_to_allocno_conflicts
0x007cd63b:0x007cd693,  print_copy
0x007cd693:0x007cd6ec,  print_copies
0x007cd6ec:0x007cd716,  propagate_modified_regnos
0x007cd716:0x007cd90b,  update_bad_spill_attribute
0x007cd90b:0x007cd95a,  finish_loop_tree_node
0x007cd95a:0x007cdab7,  remove_uneccesary_loop_nodes_from_loop_tree
0x007cdab7:0x007cdb22,  regno_allocno_order_compare_func
0x007cdb22:0x007cdda0,  ira_create_allocno
0x007cdda0:0x007cdf87,  create_insn_allocnos
0x007cdf87:0x007ce11f,  create_loop_allocnos
0x007ce11f:0x007ce46b,  create_loop_tree_node_allocnos
0x007ce46b:0x007ce495,  ira_set_allocno_cover_class
0x007ce495:0x007ce4cf,  ira_conflict_vector_profitable_p
0x007ce4cf:0x007ce513,  ira_allocate_allocno_conflict_vec
0x007ce513:0x007ce57a,  ira_allocate_allocno_conflicts
0x007ce57a:0x007ce59d,  ira_add_allocno_conflict
0x007ce59d:0x007ce643,  ira_print_expanded_allocno
0x007ce643:0x007ce67d,  ira_create_allocno_live_range
0x007ce67d:0x007ce723,  ira_copy_allocno_live_range_list
0x007ce723:0x007ce755,  ira_allocno_live_ranges_intersect_p
0x007ce755:0x007ce76d,  ira_finish_allocno_live_range
0x007ce76d:0x007ce871,  ira_merge_allocno_live_ranges
0x007ce871:0x007ce88b,  ira_finish_allocno_live_range_list
0x007ce88b:0x007ce95d,  ira_create_copy
0x007ce95d:0x007ce9b8,  ira_add_allocno_copy_to_list
0x007ce9b8:0x007cea51,  ira_remove_allocno_copy_from_list
0x007cea51:0x007cea89,  ira_swap_allocno_copy_ends_if_necessary
0x007cea89:0x007ceb5d,  ira_add_allocno_copy
0x007ceb5d:0x007ceb75,  ira_debug_copy
0x007ceb75:0x007ceb8a,  ira_debug_copies
0x007ceb8a:0x007cec45,  ira_debug_allocno_copies
0x007cec45:0x007cec5d,  ira_allocate_cost_vector
0x007cec5d:0x007cee0b,  create_cap_allocno
0x007cee0b:0x007cef8e,  propagate_some_info_from_allocno
0x007cef8e:0x007cefac,  ira_free_cost_vector
0x007cefac:0x007ceffb,  ira_free_allocno_updated_costs
0x007ceffb:0x007cf0ab,  finish_allocno
0x007cf0ab:0x007cf870,  remove_unnecessary_regions
0x007cf870:0x007cf91f,  ira_traverse_loop_tree
0x007cf91f:0x007d0697,  ira_flattening
0x007d0697:0x007d163e,  ira_build
0x007d163e:0x007d18aa,  ira_destroy
0x007d18aa:0x007d194b,  free_ira_costs
0x007d194b:0x007d1978,  finish_costs
0x007d1978:0x007d19d1,  init_costs
0x007d19d1:0x007d1b3b,  copy_cost
0x007d1b3b:0x007d2bb4,  record_reg_classes
0x007d2bb4:0x007d2eb2,  process_bb_node_for_hard_reg_moves
0x007d2eb2:0x007d33fa,  record_address_regs
0x007d33fa:0x007d362a,  record_operand_costs
0x007d362a:0x007d38ff,  process_bb_for_costs
0x007d38ff:0x007d3916,  process_bb_node_for_costs
0x007d3916:0x007d45d8,  find_costs_and_classes
0x007d45d8:0x007d4621,  ira_init_costs_once
0x007d4621:0x007d46d8,  ira_init_costs
0x007d46d8:0x007d46e6,  ira_finish_costs_once
0x007d46e6:0x007d48e9,  ira_costs
0x007d48e9:0x007d4926,  ira_set_pseudo_classes
0x007d4926:0x007d4ade,  ira_tune_allocno_costs_and_cover_classes
0x007d4ade:0x007d4b28,  commutative_constraint_p
0x007d4b28:0x007d4c14,  print_hard_reg_set
0x007d4c14:0x007d4f7b,  print_conflicts
0x007d4f7b:0x007d4fd1,  go_through_subreg
0x007d4fd1:0x007d5411,  process_regs_for_copy
0x007d5411:0x007d5a94,  add_copies
0x007d5a94:0x007d5d22,  build_allocno_conflicts
0x007d5d22:0x007d5d3b,  ira_debug_conflicts
0x007d5d3b:0x007d648a,  ira_build_conflicts
0x007d648a:0x007d649d,  start_update_cost
0x007d649d:0x007d64bb,  allocno_cost_compare_func
0x007d64bb:0x007d6502,  delete_allocno_from_bucket
0x007d6502:0x007d6577,  allocno_spill_priority_compare
0x007d6577:0x007d658f,  copy_freq_compare_func
0x007d658f:0x007d65c6,  merge_allocnos
0x007d65c6:0x007d65ef,  allocno_priority_compare_func
0x007d65ef:0x007d6624,  coalesced_pseudo_reg_freq_compare
0x007d6624:0x007d66d6,  coalesced_pseudo_reg_slot_compare
0x007d66d6:0x007d6792,  setup_coalesced_allocno_costs_and_nums
0x007d6792:0x007d67e0,  collect_spilled_coalesced_allocnos
0x007d67e0:0x007d681d,  pseudo_reg_compare
0x007d681d:0x007d6902,  setup_allocno_priorities
0x007d6902:0x007d693a,  print_coalesced_allocno
0x007d693a:0x007d697d,  allocnos_have_intersected_live_ranges_p
0x007d697d:0x007d69d2,  setup_slot_coalesced_allocno_live_ranges
0x007d69d2:0x007d6c59,  calculate_spill_cost
0x007d6c59:0x007d6cb9,  splay_tree_free
0x007d6cb9:0x007d6cdd,  splay_tree_allocate
0x007d6cdd:0x007d7033,  update_copy_costs
0x007d7033:0x007d72cb,  update_conflict_hard_regno_costs
0x007d72cb:0x007d7c26,  assign_hard_reg
0x007d7c26:0x007d7ec7,  update_curr_costs
0x007d7ec7:0x007d80ac,  allocno_reload_assign
0x007d80ac:0x007d8631,  coalesce_allocnos
0x007d8631:0x007d86a5,  bucket_allocno_compare_func
0x007d86a5:0x007d8afc,  push_allocno_to_stack
0x007d8afc:0x007d8c2d,  remove_allocno_from_bucket_and_push
0x007d8c2d:0x007d8fd0,  ira_loop_edge_freq
0x007d8fd0:0x007daef2,  color_pass
0x007daef2:0x007db24e,  ira_reassign_conflict_allocnos
0x007db24e:0x007db8a3,  ira_sort_regnos_for_alter_reg
0x007db8a3:0x007db9a5,  ira_mark_allocation_change
0x007db9a5:0x007db9c9,  ira_mark_memory_move_deletion
0x007db9c9:0x007dbe6f,  ira_reassign_pseudos
0x007dbe6f:0x007dc287,  ira_reuse_stack_slot
0x007dc287:0x007dc366,  ira_mark_new_stack_slot
0x007dc366:0x007dc479,  ira_better_spill_reload_regno_p
0x007dc479:0x007dc4ea,  ira_initiate_assign
0x007dc4ea:0x007dc523,  ira_finish_assign
0x007dc523:0x007dce14,  ira_color
0x007dce14:0x007dcf44,  change_regs
0x007dcf44:0x007dcfdf,  set_allocno_reg
0x007dcfdf:0x007dd042,  update_costs
0x007dd042:0x007dd079,  free_move_list
0x007dd079:0x007dd0f8,  create_new_reg
0x007dd0f8:0x007dd240,  unify_moves
0x007dd240:0x007dd2b4,  traverse_moves
0x007dd2b4:0x007dd40d,  emit_move_list
0x007dd40d:0x007dd8ef,  add_range_and_copies_from_move_list
0x007dd8ef:0x007ddce6,  change_loop
0x007ddce6:0x007de1ba,  modify_move_list
0x007de1ba:0x007de21f,  ira_debug_move_list
0x007de21f:0x007df7af,  ira_emit
0x007df7af:0x007df812,  update_allocno_pressure_excess_length
0x007df812:0x007df852,  make_regno_dead
0x007df852:0x007df940,  create_start_finish_chains
0x007df940:0x007dfd1f,  single_reg_class
0x007dfd1f:0x007e008a,  process_single_reg_class_operands
0x007e008a:0x007e014c,  make_regno_born
0x007e014c:0x007e0558,  mark_reg_dead
0x007e0558:0x007e057b,  mark_ref_dead
0x007e057b:0x007e06fa,  set_allocno_live
0x007e06fa:0x007e08f1,  mark_reg_live
0x007e08f1:0x007e096c,  make_pseudo_conflict
0x007e096c:0x007e0a2c,  check_and_make_def_use_conflict
0x007e0a2c:0x007e0cde,  check_and_make_def_conflict
0x007e0cde:0x007e0cfa,  mark_ref_live
0x007e0cfa:0x007e0d7e,  mark_hard_reg_early_clobbers
0x007e0d7e:0x007e1aab,  process_bb_node_lives
0x007e1aab:0x007e1c1b,  ira_implicitly_set_insn_hard_regs
0x007e1c1b:0x007e1c41,  ira_rebuild_start_finish_chains
0x007e1c41:0x007e1c8d,  ira_print_live_range_list
0x007e1c8d:0x007e1cc6,  print_allocno_live_ranges
0x007e1cc6:0x007e1d1f,  print_live_ranges
0x007e1d1f:0x007e1d37,  ira_debug_live_range_list
0x007e1d37:0x007e1d4f,  ira_debug_allocno_live_ranges
0x007e1d4f:0x007e1d64,  ira_debug_live_ranges
0x007e1d64:0x007e1e20,  ira_create_allocno_live_ranges
0x007e1e20:0x007e207f,  ira_compress_allocno_live_ranges
0x007e207f:0x007e20a0,  ira_finish_allocno_live_ranges
0x007e20a0:0x007e20da,  returnjump_p_1
0x007e20da:0x007e20f3,  eh_returnjump_p_1
0x007e20f3:0x007e2155,  cleanup_barriers
0x007e2155:0x007e235a,  redirect_exp_1
0x007e235a:0x007e23d6,  reverse_condition
0x007e23d6:0x007e2464,  reverse_condition_maybe_unordered
0x007e2464:0x007e2530,  reversed_comparison_code_parts
0x007e2530:0x007e2568,  reversed_comparison_code
0x007e2568:0x007e25a3,  reversed_comparison
0x007e25a3:0x007e2636,  invert_exp_1
0x007e2636:0x007e26af,  swap_condition
0x007e26af:0x007e26f8,  unsigned_condition
0x007e26f8:0x007e2741,  signed_condition
0x007e2741:0x007e2861,  comparison_dominates_p
0x007e2861:0x007e2890,  simplejump_p
0x007e2890:0x007e290e,  condjump_p
0x007e290e:0x007e29a3,  condjump_in_parallel_p
0x007e29a3:0x007e29de,  pc_set
0x007e29de:0x007e2a1f,  any_uncondjump_p
0x007e2a1f:0x007e2a80,  any_condjump_p
0x007e2a80:0x007e2ae5,  condjump_label
0x007e2ae5:0x007e2b0d,  returnjump_p
0x007e2b0d:0x007e2b35,  eh_returnjump_p
0x007e2b35:0x007e2b88,  onlyjump_p
0x007e2b88:0x007e2c52,  mark_jump_label
0x007e2c52:0x007e2f16,  mark_jump_label_1
0x007e2f16:0x007e327d,  rebuild_jump_labels
0x007e327d:0x007e3514,  delete_related_insns
0x007e3514:0x007e3544,  delete_for_peephole
0x007e3544:0x007e35de,  redirect_jump_1
0x007e35de:0x007e36f3,  redirect_jump_2
0x007e36f3:0x007e374d,  redirect_jump
0x007e374d:0x007e37d5,  invert_jump_1
0x007e37d5:0x007e3836,  invert_jump
0x007e3836:0x007e3d49,  rtx_renumbered_equal_p
0x007e3d49:0x007e3df3,  true_regnum
0x007e3df3:0x007e3e20,  reg_or_subregno
0x007e3e20:0x007e3ee5,  lle_equal
0x007e3ee5:0x007e3ef1,  not_interesting_stmt
0x007e3ef1:0x007e3fd2,  print_linear_expression
0x007e3fd2:0x007e42c2,  lambda_lattice_compute_base
0x007e42c2:0x007e433e,  invariant_in_loop_and_outer_loops
0x007e433e:0x007e44ce,  av_for_af_base
0x007e44ce:0x007e45aa,  av_for_af
0x007e45aa:0x007e463e,  can_duplicate_iv
0x007e463e:0x007e4a06,  lle_to_gcc_expression
0x007e4a06:0x007e4ba2,  stmt_is_bumper_for_loop
0x007e4ba2:0x007e4c68,  lambda_collect_parameters_from_af
0x007e4c68:0x007e4d68,  can_put_in_inner_loop
0x007e4d68:0x007e4e0c,  lambda_body_vector_new
0x007e4e0c:0x007e4ed8,  lambda_body_vector_compute_new
0x007e4ed8:0x007e4f28,  print_lambda_body_vector
0x007e4f28:0x007e4ff6,  lambda_linear_expression_new
0x007e4ff6:0x007e512e,  gcc_tree_to_linear_expression
0x007e512e:0x007e51d7,  print_lambda_linear_expression
0x007e51d7:0x007e52f6,  print_lambda_loop
0x007e52f6:0x007e5409,  lambda_loopnest_new
0x007e5409:0x007e5484,  print_lambda_loopnest
0x007e5484:0x007e54b8,  least_common_multiple
0x007e54b8:0x007e6d17,  lambda_loopnest_transform
0x007e6d17:0x007e6e06,  find_induction_var_from_exit_cond
0x007e6e06:0x007e7578,  remove_iv
0x007e7578:0x007e86b2,  lambda_loopnest_to_gcc_loopnest
0x007e86b2:0x007e87ac,  perfect_nest_p
0x007e87ac:0x007ea877,  gcc_loopnest_to_lambda_loopnest
0x007ea877:0x007eaa11,  lambda_transform_legal_p
0x007eaa11:0x007eaa8b,  lambda_collect_parameters
0x007eaa8b:0x007eabb8,  lambda_compute_access_matrices
0x007eabb8:0x007eac11,  lambda_matrix_new
0x007eac11:0x007eac5b,  lambda_matrix_copy
0x007eac5b:0x007eac94,  lambda_matrix_id
0x007eac94:0x007eacf4,  lambda_matrix_id_p
0x007eacf4:0x007ead2d,  lambda_matrix_negate
0x007ead2d:0x007ead7d,  lambda_matrix_transpose
0x007ead7d:0x007eadbf,  lambda_matrix_add
0x007eadbf:0x007eae1e,  lambda_matrix_add_mc
0x007eae1e:0x007eaeb8,  lambda_matrix_mult
0x007eaeb8:0x007eaef8,  lambda_matrix_delete_rows
0x007eaef8:0x007eaf13,  lambda_matrix_row_exchange
0x007eaf13:0x007eaf59,  lambda_matrix_row_add
0x007eaf59:0x007eaf7c,  lambda_matrix_row_negate
0x007eaf7c:0x007eafaf,  lambda_matrix_row_mc
0x007eafaf:0x007eafed,  lambda_matrix_col_exchange
0x007eafed:0x007eb027,  lambda_matrix_col_add
0x007eb027:0x007eb050,  lambda_matrix_col_negate
0x007eb050:0x007eb07e,  lambda_matrix_col_mc
0x007eb07e:0x007eb419,  lambda_matrix_inverse
0x007eb419:0x007eb635,  lambda_matrix_hermite
0x007eb635:0x007eb7db,  lambda_matrix_right_hermite
0x007eb7db:0x007eb982,  lambda_matrix_left_hermite
0x007eb982:0x007eba03,  lambda_matrix_first_nz_vec
0x007eba03:0x007ebb2d,  lambda_matrix_project_to_null
0x007ebb2d:0x007ebba7,  lambda_matrix_vector_mult
0x007ebba7:0x007ebc3f,  print_lambda_matrix
0x007ebc3f:0x007ebc78,  lambda_trans_matrix_new
0x007ebc78:0x007ebc97,  lambda_trans_matrix_id_p
0x007ebc97:0x007ebcc9,  lambda_trans_matrix_inverse
0x007ebcc9:0x007ebce0,  print_lambda_trans_matrix
0x007ebce0:0x007ebdf2,  add_builtin_function_common
0x007ebdf2:0x007ebdf4,  lhd_do_nothing
0x007ebdf4:0x007ebdf6,  lhd_do_nothing_t
0x007ebdf6:0x007ebdfa,  lhd_pass_through_t
0x007ebdfa:0x007ebdfc,  lhd_do_nothing_i
0x007ebdfc:0x007ebe02,  lhd_do_nothing_iii_return_null_tree
0x007ebe02:0x007ebe04,  lhd_do_nothing_f
0x007ebe04:0x007ebe0a,  lhd_return_null_tree_v
0x007ebe0a:0x007ebe10,  lhd_return_null_tree
0x007ebe10:0x007ebe16,  lhd_return_null_const_tree
0x007ebe16:0x007ebe26,  lhd_post_options
0x007ebe26:0x007ebe28,  lhd_print_tree_nothing
0x007ebe28:0x007ebe8d,  lhd_warn_unused_global_decl
0x007ebe8d:0x007ebf75,  lhd_set_decl_assembler_name
0x007ebf75:0x007ebf92,  lhd_type_promotes_to
0x007ebf92:0x007ebf94,  lhd_register_builtin_type
0x007ebf94:0x007ebfb8,  lhd_incomplete_type_error
0x007ebfb8:0x007ebfbe,  lhd_get_alias_set
0x007ebfbe:0x007ebfec,  lhd_decl_printable_name
0x007ebfec:0x007ec02a,  lhd_dwarf_name
0x007ec02a:0x007ec03f,  lhd_types_compatible_p
0x007ec03f:0x007ec045,  lhd_tree_dump_dump_tree
0x007ec045:0x007ec075,  lhd_tree_dump_type_quals
0x007ec075:0x007ec07b,  lhd_gimplify_expr
0x007ec07b:0x007ec09d,  lhd_tree_size
0x007ec09d:0x007ec0a3,  lhd_decl_ok_for_sibcall
0x007ec0a3:0x007ec116,  write_global_declarations
0x007ec116:0x007ec118,  lhd_initialize_diagnostics
0x007ec118:0x007ec4ca,  lhd_print_error_function
0x007ec4ca:0x007ec4d0,  lhd_callgraph_analyze_expr
0x007ec4d0:0x007ec4de,  lhd_make_node
0x007ec4de:0x007ec4e2,  lhd_to_target_charset
0x007ec4e2:0x007ec4e6,  lhd_expr_to_decl
0x007ec4e6:0x007ec4f1,  lhd_omp_predetermined_sharing
0x007ec4f1:0x007ec511,  lhd_omp_assignment
0x007ec511:0x007ec513,  lhd_omp_firstprivatize_type_sizes
0x007ec513:0x007ec527,  add_builtin_function
0x007ec527:0x007ec53b,  add_builtin_function_ext_scope
0x007ec53b:0x007ec54a,  lhd_builtin_function
0x007ec54a:0x007ec5a9,  lhd_begin_section
0x007ec5a9:0x007ec5c1,  lhd_append_data
0x007ec5c1:0x007ec5e7,  lhd_end_section
0x007ec5e7:0x007ec60a,  lbasename
0x007ec60a:0x007ecace,  compute_antinout_edge
0x007ecace:0x007ecfaf,  compute_available
0x007ecfaf:0x007edae3,  pre_edge_lcm
0x007edae3:0x007ee622,  pre_edge_rev_lcm
0x007ee622:0x007ee653,  remove_list_elem
0x007ee653:0x007ee6b0,  alloc_INSN_LIST
0x007ee6b0:0x007ee6ef,  alloc_EXPR_LIST
0x007ee6ef:0x007ee731,  free_EXPR_LIST_list
0x007ee731:0x007ee7b8,  free_INSN_LIST_list
0x007ee7b8:0x007ee7cb,  free_EXPR_LIST_node
0x007ee7cb:0x007ee7fd,  free_INSN_LIST_node
0x007ee7fd:0x007ee813,  remove_free_INSN_LIST_elem
0x007ee813:0x007ee837,  remove_free_INSN_LIST_node
0x007ee837:0x007ee85b,  remove_free_EXPR_LIST_node
0x007ee85b:0x007ee898,  gate_handle_loop2
0x007ee898:0x007ee8a0,  gate_rtl_move_loop_invariants
0x007ee8a0:0x007ee8a8,  gate_rtl_unswitch
0x007ee8a8:0x007ee8ce,  gate_rtl_unroll_and_peel_loops
0x007ee8ce:0x007ee8d4,  gate_rtl_doloop
0x007ee8d4:0x007ee8da,  rtl_doloop
0x007ee8da:0x007ee911,  rtl_move_loop_invariants
0x007ee911:0x007ee948,  rtl_unswitch
0x007ee948:0x007ee9bd,  rtl_unroll_and_peel_loops
0x007ee9bd:0x007eea94,  loop_optimizer_init
0x007eea94:0x007eeae1,  rtl_loop_init
0x007eeae1:0x007eec83,  loop_optimizer_finalize
0x007eec83:0x007eecc1,  rtl_loop_done
0x007eecc1:0x007eed9e,  check_maybe_invariant
0x007eed9e:0x007eeda2,  hash_invariant_expr
0x007eeda2:0x007eee81,  mark_ref_regs
0x007eee81:0x007eef02,  get_regno_cover_class
0x007eef02:0x007eef83,  change_pressure
0x007eef83:0x007ef009,  mark_regno_live
0x007ef009:0x007ef078,  mark_reg_store
0x007ef078:0x007ef08d,  mark_reg_clobber
0x007ef08d:0x007ef0ba,  mark_regno_death
0x007ef0ba:0x007ef0ff,  mark_reg_death
0x007ef0ff:0x007ef160,  compute_always_reached
0x007ef160:0x007ef1bd,  check_invariant_table_size
0x007ef1bd:0x007ef283,  check_dependency
0x007ef283:0x007ef328,  invariant_for_use
0x007ef328:0x007ef3d6,  get_cover_class_and_nregs
0x007ef3d6:0x007ef43f,  record_use
0x007ef43f:0x007ef6b0,  invariant_expr_equal_p
0x007ef6b0:0x007ef6e5,  eq_invariant_expr
0x007ef6e5:0x007ef87f,  hash_invariant_expr_1
0x007ef87f:0x007efb94,  move_invariant_reg
0x007efb94:0x007efcb2,  set_move_mark
0x007efcb2:0x007f0016,  get_inv_cost
0x007f0016:0x007f01f8,  find_identical_invariants
0x007f01f8:0x007f1edd,  move_loop_invariants
0x007f1edd:0x007f1ee0,  biv_hash
0x007f1ee0:0x007f1eec,  biv_eq
0x007f1eec:0x007f1f11,  mark_altered
0x007f1f11:0x007f1f6e,  check_iv_ref_table_size
0x007f1f6e:0x007f1fd2,  clear_iv_info
0x007f1fd2:0x007f2011,  simple_reg_p
0x007f2011:0x007f2147,  iv_get_reaching_def
0x007f2147:0x007f2237,  latch_dominating_def
0x007f2237:0x007f225a,  altered_reg_used
0x007f225a:0x007f2697,  get_biv_step_1
0x007f2697:0x007f2704,  iv_neg
0x007f2704:0x007f2b0f,  implies_p
0x007f2b0f:0x007f2b6b,  eliminate_implied_condition
0x007f2b6b:0x007f2d03,  replace_single_def_regs
0x007f2d03:0x007f2d3a,  replace_in_expr
0x007f2d3a:0x007f2ee0,  shorten_into_mode
0x007f2ee0:0x007f3064,  dump_iv_info
0x007f3064:0x007f3455,  iv_analyze_biv
0x007f3455:0x007f347a,  lowpart_subreg
0x007f347a:0x007f356b,  iv_analysis_loop_init
0x007f356b:0x007f3613,  biv_p
0x007f3613:0x007f36cf,  get_iv_value
0x007f36cf:0x007f3d40,  iv_analyze_expr
0x007f3d40:0x007f3fd5,  iv_analyze_def
0x007f3fd5:0x007f42ab,  iv_analyze_op
0x007f42ab:0x007f4309,  iv_analyze
0x007f4309:0x007f4329,  iv_analyze_result
0x007f4329:0x007f438a,  iv_analysis_done
0x007f438a:0x007f4523,  canon_condition
0x007f4523:0x007f46be,  simplify_using_condition
0x007f46be:0x007f4d75,  simplify_using_initial_values
0x007f4d75:0x007f69d7,  find_simple_exit
0x007f69d7:0x007f6ad0,  get_simple_loop_desc
0x007f6ad0:0x007f6af0,  free_simple_loop_desc
0x007f6af0:0x007f6af7,  si_info_hash
0x007f6af7:0x007f6b04,  si_info_eq
0x007f6b04:0x007f6b0b,  ve_info_hash
0x007f6b0b:0x007f6b18,  ve_info_eq
0x007f6b18:0x007f6b30,  opt_info_start_duplication
0x007f6b30:0x007f6bb7,  loop_exit_at_end_p
0x007f6bb7:0x007f736b,  analyze_insns_in_loop
0x007f736b:0x007f73c8,  free_opt_info
0x007f73c8:0x007f75c2,  split_iv
0x007f75c2:0x007f7698,  insert_base_initialization
0x007f7698:0x007f7e22,  apply_opt_in_copies
0x007f7e22:0x007f7e5a,  split_edge_and_insert
0x007f7e5a:0x007fa347,  unroll_and_peel_loops
0x007fa347:0x007fa4f9,  compare_and_jump_seq
0x007fa4f9:0x007fa525,  reversed_condition
0x007fa525:0x007faecb,  unswitch_single_loop
0x007faecb:0x007fafd6,  unswitch_loops
0x007fafd6:0x007fafee,  resolve_subreg_p
0x007fafee:0x007faff9,  gate_handle_lower_subreg
0x007faff9:0x007fb0f1,  simplify_subreg_concatn
0x007fb0f1:0x007fb2b1,  simplify_gen_subreg_concatn
0x007fb2b1:0x007fb483,  find_decomposable_subregs
0x007fb483:0x007fb4f8,  simple_move_operand
0x007fb4f8:0x007fb5ff,  simple_move
0x007fb5ff:0x007fb662,  can_decompose_p
0x007fb662:0x007fb6f8,  resolve_reg_notes
0x007fb6f8:0x007fbc3c,  resolve_simple_move
0x007fbc3c:0x007fcb09,  decompose_multiword_subregs
0x007fcb09:0x007fcb1c,  rest_of_handle_lower_subreg
0x007fcb1c:0x007fcb2f,  rest_of_handle_lower_subreg2
0x007fcb2f:0x007fcb94,  adjust_decomposed_uses
0x007fcb94:0x007fcc1c,  resolve_subreg_use
0x007fcc1c:0x007fcc2a,  lrealpath
0x007fcc2a:0x007fcc52,  lto_cgraph_encoder_new
0x007fcc52:0x007fcc7e,  lto_cgraph_encoder_delete
0x007fcc7e:0x007fcd06,  lto_cgraph_encoder_encode
0x007fcd06:0x007fcd25,  lto_cgraph_encoder_lookup
0x007fcd25:0x007fcd3c,  lto_cgraph_encoder_deref
0x007fcd3c:0x007fd811,  output_cgraph
0x007fd811:0x007fe2d9,  input_cgraph
0x007fe2d9:0x007fe2f9,  get_resolution
0x007fe2f9:0x007fe36c,  make_new_block
0x007fe36c:0x007fe3a4,  lto_tag_check
0x007fe3a4:0x007fe422,  input_string_internal
0x007fe422:0x007fe4a3,  input_string
0x007fe4a3:0x007fe4eb,  lto_tag_check_range
0x007fe4eb:0x007fe522,  lto_init_eh
0x007fe522:0x007fe566,  clear_line_info
0x007fe566:0x007fe6cf,  lto_input_location
0x007fe6cf:0x007fe737,  input_string_cst
0x007fe737:0x007fe7f6,  lto_tag_check_set
0x007fe7f6:0x007fe812,  eq_string_slot_node
0x007fe812:0x007fe921,  lto_register_var_decl_in_symtab
0x007fe921:0x007fea55,  lto_register_function_decl_in_symtab
0x007fea55:0x007fea66,  hash_string_slot_node
0x007fea66:0x007feb02,  lto_input_bitpack
0x007feb02:0x008007d2,  lto_input_tree
0x008007d2:0x00800852,  lto_input_chain
0x00800852:0x008008a4,  lto_init_reader
0x008008a4:0x008008ee,  lto_data_in_create
0x008008ee:0x00800924,  lto_data_in_delete
0x00800924:0x00802820,  lto_read_body
0x00802820:0x0080283a,  lto_input_function_body
0x0080283a:0x00802855,  lto_input_constructors_and_inits
0x00802855:0x008028a9,  eq_string_slot_node
0x008028a9:0x008028dc,  lto_out_decl_state_written_size
0x008028dc:0x008028f2,  string_slot_free
0x008028f2:0x00802903,  hash_string_slot_node
0x00802903:0x00802915,  output_uleb128
0x00802915:0x0080292c,  output_zero
0x0080292c:0x0080293e,  output_sleb128
0x0080293e:0x00802a51,  output_string_with_length
0x00802a51:0x00802aa5,  output_string
0x00802aa5:0x00802b48,  lto_output_location
0x00802b48:0x00802c7d,  lto_output_decl_state_refs
0x00802c7d:0x00802f06,  write_symbol_vec
0x00802f06:0x00803043,  write_symbols_of_kind
0x00803043:0x008030ec,  create_output_block
0x008030ec:0x00803138,  destroy_output_block
0x00803138:0x00803189,  lto_output_bitpack
0x00803189:0x00804f99,  lto_output_tree
0x00804f99:0x0080525e,  lto_output_tree_ref
0x0080525e:0x008052e8,  write_global_stream
0x008052e8:0x0080536b,  lto_output_chain
0x0080536b:0x00805547,  produce_asm
0x00805547:0x00806770,  lto_output
0x00806770:0x00806c4d,  produce_asm_for_decls
0x00806c4d:0x00806c6c,  renaming_slot_free
0x00806c6c:0x00806c8a,  eq_name
